NORAD_CAT_ID,OBJECT_NUMBER,OBJECT_NAME,INTLDES,OBJECT_ID,RCS,RCS_SIZE,COUNTRY,MSG_EPOCH,DECAY_EPOCH,SOURCE,MSG_TYPE,PRECEDENCE
43690,43690,CICERO 10,2018-088A,2018-088A,0,MEDIUM,US,7/10/2024 23:09,7/21/2024 0:00,60day_msg,Prediction,4
45672,45672,STARLINK-1455,2020-035R,2020-035R,0,LARGE,US,7/17/2024 20:36,7/21/2024 0:00,60day_msg,Prediction,4
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,6/26/2024 5:47,7/21/2024 0:00,60day_msg,Prediction,4
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/27/2024 20:05,7/21/2024 0:00,satcat,Historical,1
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/21/2024 22:49,7/21/2024 0:00,decay_msg,Historical,2
49840,49840,COSMOS 1408 DEB,1982-092KX,1982-092KX,0,SMALL,CIS,7/17/2024 20:36,7/21/2024 0:00,60day_msg,Prediction,4
51045,51045,FLOCK 4X 28,2022-002BP,2022-002BP,0,SMALL,US,7/29/2024 19:26,7/21/2024 0:00,satcat,Historical,1
51045,51045,FLOCK 4X 28,2022-002BP,2022-002BP,0,SMALL,US,7/27/2024 3:00,7/21/2024 0:00,decay_msg,Historical,2
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,7/4/2024 4:07,7/21/2024 0:00,60day_msg,Prediction,4
52958,52958,FREGAT DEB,2011-037PM,2011-037PM,0,SMALL,CIS,6/19/2024 1:55,7/21/2024 0:00,60day_msg,Prediction,4
53382,53382,OBJECT N,2022-096N,2022-096N,0,SMALL,CIS,7/29/2024 19:26,7/21/2024 0:00,satcat,Historical,1
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/16/2024 7:33,7/20/2024 7:27,TIP_msg,Prediction,3
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,7/20/2024 23:33,7/20/2024 19:31,TIP_msg,Prediction,3
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/20/2024 3:48,7/20/2024 16:07,TIP_msg,Prediction,3
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/19/2024 16:08,7/20/2024 16:05,TIP_msg,Prediction,3
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/20/2024 18:53,7/20/2024 15:44,TIP_msg,Prediction,3
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/20/2024 13:21,7/20/2024 15:43,TIP_msg,Prediction,3
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/20/2024 9:59,7/20/2024 15:37,TIP_msg,Prediction,3
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/18/2024 14:35,7/20/2024 15:05,TIP_msg,Prediction,3
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/17/2024 15:49,7/20/2024 12:47,TIP_msg,Prediction,3
26416,26416,CZ-4 DEB,1999-057JM,1999-057JM,0,SMALL,PRC,6/19/2024 1:55,7/20/2024 0:00,60day_msg,Prediction,4
35253,35253,METEOR 2-5 DEB,1979-095U,1979-095U,0,SMALL,CIS,6/13/2024 3:48,7/20/2024 0:00,60day_msg,Prediction,4
42000,42000,DIDO 2,2017-008BE,2017-008BE,0,SMALL,ISRA,5/29/2024 22:24,7/20/2024 0:00,60day_msg,Prediction,4
43690,43690,CICERO 10,2018-088A,2018-088A,0,MEDIUM,US,7/29/2024 19:26,7/20/2024 0:00,satcat,Historical,1
43690,43690,CICERO 10,2018-088A,2018-088A,0,MEDIUM,US,7/27/2024 3:00,7/20/2024 0:00,decay_msg,Historical,2
43690,43690,CICERO 10,2018-088A,2018-088A,0,MEDIUM,US,6/26/2024 5:47,7/20/2024 0:00,60day_msg,Prediction,4
43690,43690,CICERO 10,2018-088A,2018-088A,0,MEDIUM,US,6/19/2024 1:55,7/20/2024 0:00,60day_msg,Prediction,4
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,7/27/2024 20:05,7/20/2024 0:00,satcat,Historical,1
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,7/20/2024 23:54,7/20/2024 0:00,decay_msg,Historical,2
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,6/19/2024 1:55,7/20/2024 0:00,60day_msg,Prediction,4
45980,45980,FREGAT DEB,2011-037GM,2011-037GM,0,SMALL,CIS,7/29/2024 19:26,7/20/2024 0:00,satcat,Historical,1
45980,45980,FREGAT DEB,2011-037GM,2011-037GM,0,SMALL,CIS,7/27/2024 2:53,7/20/2024 0:00,decay_msg,Historical,2
45980,45980,FREGAT DEB,2011-037GM,2011-037GM,0,SMALL,CIS,7/17/2024 20:36,7/20/2024 0:00,60day_msg,Prediction,4
47396,47396,STARLINK-2118,2021-005AZ,2021-005AZ,0,LARGE,US,6/19/2024 1:55,7/20/2024 0:00,60day_msg,Prediction,4
47396,47396,STARLINK-2118,2021-005AZ,2021-005AZ,0,LARGE,US,6/13/2024 3:48,7/20/2024 0:00,60day_msg,Prediction,4
49789,49789,COSMOS 1408 DEB,1982-092JF,1982-092JF,0,MEDIUM,CIS,7/29/2024 19:26,7/20/2024 0:00,satcat,Historical,1
49789,49789,COSMOS 1408 DEB,1982-092JF,1982-092JF,0,MEDIUM,CIS,7/27/2024 3:00,7/20/2024 0:00,decay_msg,Historical,2
49789,49789,COSMOS 1408 DEB,1982-092JF,1982-092JF,0,MEDIUM,CIS,7/17/2024 20:36,7/20/2024 0:00,60day_msg,Prediction,4
51482,51482,DELTA 4 DEB,2018-005D,2018-005D,0,SMALL,US,6/6/2024 6:29,7/20/2024 0:00,60day_msg,Prediction,4
51797,51797,STARLINK-3627,2022-017AF,2022-017AF,0,LARGE,US,6/19/2024 1:55,7/20/2024 0:00,60day_msg,Prediction,4
60230,60230,RESURS P1 DEB,2013-030U,2013-030U,0,SMALL,CIS,7/29/2024 19:26,7/20/2024 0:00,satcat,Historical,1
60230,60230,RESURS P1 DEB,2013-030U,2013-030U,0,SMALL,CIS,7/27/2024 3:00,7/20/2024 0:00,decay_msg,Historical,2
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/27/2024 20:05,7/20/2024 0:00,satcat,Historical,1
60245,60245,STARLINK-11202,2024-129B,2024-129B,0,MEDIUM,US,7/20/2024 20:13,7/20/2024 0:00,decay_msg,Historical,2
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/16/2024 5:58,7/19/2024 5:51,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/18/2024 7:00,7/19/2024 1:00,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/17/2024 1:23,7/19/2024 0:26,TIP_msg,Prediction,3
26416,26416,CZ-4 DEB,1999-057JM,1999-057JM,0,SMALL,PRC,7/10/2024 23:09,7/19/2024 0:00,60day_msg,Prediction,4
31434,31434,FENGYUN 1C DEB,1999-025BTW,1999-025BTW,0,SMALL,PRC,5/22/2024 1:29,7/19/2024 0:00,60day_msg,Prediction,4
33706,33706,FENGYUN 1C DEB,1999-025DGT,1999-025DGT,0,SMALL,PRC,5/22/2024 1:29,7/19/2024 0:00,60day_msg,Prediction,4
34643,34643,IRIDIUM 33 DEB,1997-051JU,1997-051JU,0,SMALL,US,7/29/2024 19:26,7/19/2024 0:00,satcat,Historical,1
34643,34643,IRIDIUM 33 DEB,1997-051JU,1997-051JU,0,SMALL,US,7/27/2024 2:53,7/19/2024 0:00,decay_msg,Historical,2
34643,34643,IRIDIUM 33 DEB,1997-051JU,1997-051JU,0,SMALL,US,7/17/2024 20:36,7/19/2024 0:00,60day_msg,Prediction,4
38508,38508,FENGYUN 1C DEB,1999-025EST,1999-025EST,0,SMALL,PRC,4/9/2025 19:42,7/19/2024 0:00,satcat,Historical,1
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/10/2024 23:09,7/19/2024 0:00,60day_msg,Prediction,4
50999,50999,TEVEL 6,2022-002R,2022-002R,0,SMALL,ISRA,7/29/2024 19:26,7/19/2024 0:00,satcat,Historical,1
50999,50999,TEVEL 6,2022-002R,2022-002R,0,SMALL,ISRA,7/27/2024 2:53,7/19/2024 0:00,decay_msg,Historical,2
57887,57887,CZ-2D R/B,2023-145B,2023-145B,0,LARGE,PRC,5/29/2024 22:24,7/19/2024 0:00,60day_msg,Prediction,4
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,6/26/2024 5:47,7/19/2024 0:00,60day_msg,Prediction,4
60215,60215,RESURS P1 DEB,2013-030D,2013-030D,0,SMALL,CIS,7/29/2024 19:26,7/19/2024 0:00,satcat,Historical,1
60215,60215,RESURS P1 DEB,2013-030D,2013-030D,0,SMALL,CIS,7/27/2024 2:53,7/19/2024 0:00,decay_msg,Historical,2
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/14/2024 3:14,7/18/2024 2:34,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/18/2024 17:31,7/18/2024 23:46,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/19/2024 5:51,7/18/2024 23:43,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/19/2024 5:41,7/18/2024 23:42,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/18/2024 21:20,7/18/2024 23:42,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/18/2024 12:42,7/18/2024 23:22,TIP_msg,Prediction,3
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/14/2024 23:29,7/18/2024 22:44,TIP_msg,Prediction,3
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/15/2024 22:16,7/18/2024 22:18,TIP_msg,Prediction,3
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/14/2024 21:19,7/18/2024 21:17,TIP_msg,Prediction,3
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/16/2024 17:44,7/18/2024 18:12,TIP_msg,Prediction,3
26178,26178,CZ-4 DEB,1999-057BQ,1999-057BQ,0,SMALL,PRC,6/6/2024 6:29,7/18/2024 0:00,60day_msg,Prediction,4
26416,26416,CZ-4 DEB,1999-057JM,1999-057JM,0,SMALL,PRC,7/29/2024 19:26,7/18/2024 0:00,satcat,Historical,1
26416,26416,CZ-4 DEB,1999-057JM,1999-057JM,0,SMALL,PRC,7/27/2024 2:15,7/18/2024 0:00,decay_msg,Historical,2
26416,26416,CZ-4 DEB,1999-057JM,1999-057JM,0,SMALL,PRC,7/4/2024 4:07,7/18/2024 0:00,60day_msg,Prediction,4
40524,40524,DMSP 5D-2 F13 DEB,1995-015DL,1995-015DL,0,SMALL,US,6/6/2024 6:29,7/18/2024 0:00,60day_msg,Prediction,4
41873,41873,LEMUR 2 ANUBHAVTHAKUR,2016-062E,2016-062E,0,SMALL,US,7/29/2024 19:26,7/18/2024 0:00,satcat,Historical,1
41873,41873,LEMUR 2 ANUBHAVTHAKUR,2016-062E,2016-062E,0,SMALL,US,7/27/2024 2:15,7/18/2024 0:00,decay_msg,Historical,2
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,1/4/2025 18:38,7/18/2024 0:00,satcat,Historical,1
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/19/2024 6:32,7/18/2024 0:00,decay_msg,Historical,2
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,7/4/2024 4:07,7/18/2024 0:00,60day_msg,Prediction,4
47396,47396,STARLINK-2118,2021-005AZ,2021-005AZ,0,LARGE,US,7/4/2024 4:07,7/18/2024 0:00,60day_msg,Prediction,4
47729,47729,STARLINK-2132,2021-017H,2021-017H,0,LARGE,US,6/19/2024 1:55,7/18/2024 0:00,60day_msg,Prediction,4
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/10/2024 23:09,7/18/2024 0:00,60day_msg,Prediction,4
50998,50998,TEVEL 5,2022-002Q,2022-002Q,0,SMALL,ISRA,7/29/2024 19:26,7/18/2024 0:00,satcat,Historical,1
50998,50998,TEVEL 5,2022-002Q,2022-002Q,0,SMALL,ISRA,7/27/2024 2:15,7/18/2024 0:00,decay_msg,Historical,2
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,6/6/2024 6:29,7/18/2024 0:00,60day_msg,Prediction,4
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,5/22/2024 1:29,7/18/2024 0:00,60day_msg,Prediction,4
51483,51483,DELTA 4 DEB,2018-005E,2018-005E,0,SMALL,US,7/29/2024 19:26,7/18/2024 0:00,satcat,Historical,1
51483,51483,DELTA 4 DEB,2018-005E,2018-005E,0,SMALL,US,7/27/2024 2:15,7/18/2024 0:00,decay_msg,Historical,2
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/17/2024 9:51,7/17/2024 16:13,TIP_msg,Prediction,3
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/17/2024 6:14,7/17/2024 15:14,TIP_msg,Prediction,3
23260,23260,CZ-4 DEB,1990-081CR,1990-081CR,0,SMALL,PRC,5/22/2024 1:29,7/17/2024 0:00,60day_msg,Prediction,4
26178,26178,CZ-4 DEB,1999-057BQ,1999-057BQ,0,SMALL,PRC,6/26/2024 5:47,7/17/2024 0:00,60day_msg,Prediction,4
29746,29746,FENGYUN 1C DEB,1999-025AL,1999-025AL,0,SMALL,PRC,6/26/2024 5:47,7/17/2024 0:00,60day_msg,Prediction,4
35253,35253,METEOR 2-5 DEB,1979-095U,1979-095U,0,SMALL,CIS,6/19/2024 1:55,7/17/2024 0:00,60day_msg,Prediction,4
43859,43859,OBJECT L,2018-104L,2018-104L,0,SMALL,US,5/29/2024 22:24,7/17/2024 0:00,60day_msg,Prediction,4
45574,45574,STARLINK-1324,2020-025AV,2020-025AV,0,LARGE,US,5/29/2024 22:24,7/17/2024 0:00,60day_msg,Prediction,4
47599,47599,STARLINK-2004,2021-009BD,2021-009BD,0,LARGE,US,6/6/2024 6:29,7/17/2024 0:00,60day_msg,Prediction,4
48005,48005,STARLINK-2254,2021-024AE,2021-024AE,0,LARGE,US,6/26/2024 5:47,7/17/2024 0:00,60day_msg,Prediction,4
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/27/2024 20:05,7/17/2024 0:00,satcat,Historical,1
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/17/2024 21:54,7/17/2024 0:00,decay_msg,Historical,2
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,7/4/2024 4:07,7/17/2024 0:00,60day_msg,Prediction,4
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,6/13/2024 3:48,7/17/2024 0:00,60day_msg,Prediction,4
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,7/10/2024 23:09,7/17/2024 0:00,60day_msg,Prediction,4
48941,48941,SHERPA-LTE1,2021-059BQ,2021-059BQ,0,MEDIUM,US,5/29/2024 22:24,7/17/2024 0:00,60day_msg,Prediction,4
49491,49491,NOAA 17 DEB,2002-032DV,2002-032DV,0,SMALL,US,6/6/2024 6:29,7/17/2024 0:00,60day_msg,Prediction,4
51119,51119,STARLINK-3390,2022-005R,2022-005R,0,LARGE,US,5/29/2024 22:24,7/17/2024 0:00,60day_msg,Prediction,4
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,6/26/2024 5:47,7/17/2024 0:00,60day_msg,Prediction,4
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,6/19/2024 1:55,7/17/2024 0:00,60day_msg,Prediction,4
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,6/13/2024 3:48,7/17/2024 0:00,60day_msg,Prediction,4
55067,55067,NSL-2,2023-001BL,2023-001BL,0,MEDIUM,ISRA,5/29/2024 22:24,7/17/2024 0:00,60day_msg,Prediction,4
60244,60244,STARLINK-11214,2024-129A,2024-129A,0,SMALL,US,7/16/2024 4:35,7/16/2024 17:01,TIP_msg,Prediction,3
60244,60244,STARLINK-11214,2024-129A,2024-129A,0,SMALL,US,7/16/2024 8:43,7/16/2024 15:02,TIP_msg,Prediction,3
60244,60244,STARLINK-11214,2024-129A,2024-129A,0,SMALL,US,7/16/2024 19:14,7/16/2024 14:44,TIP_msg,Prediction,3
60244,60244,STARLINK-11214,2024-129A,2024-129A,0,SMALL,US,7/16/2024 12:16,7/16/2024 14:43,TIP_msg,Prediction,3
14807,14807,SL-8 DEB *,1979-089D,1979-089D,0,SMALL,CIS,5/16/2024 4:48,7/16/2024 0:00,60day_msg,Prediction,4
31434,31434,FENGYUN 1C DEB,1999-025BTW,1999-025BTW,0,SMALL,PRC,6/6/2024 6:29,7/16/2024 0:00,60day_msg,Prediction,4
35374,35374,CZ-4 DEB,2006-046G,2006-046G,0,SMALL,PRC,5/22/2024 1:29,7/16/2024 0:00,60day_msg,Prediction,4
43156,43156,ZHOU ENLAI,2018-008B,2018-008B,0,SMALL,PRC,7/27/2024 20:05,7/16/2024 0:00,satcat,Historical,1
43156,43156,ZHOU ENLAI,2018-008B,2018-008B,0,SMALL,PRC,7/27/2024 2:15,7/16/2024 0:00,decay_msg,Historical,2
45079,45079,STARLINK-1149,2020-006AM,2020-006AM,0,LARGE,US,5/22/2024 1:29,7/16/2024 0:00,60day_msg,Prediction,4
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,6/19/2024 1:55,7/16/2024 0:00,60day_msg,Prediction,4
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,6/19/2024 1:55,7/16/2024 0:00,60day_msg,Prediction,4
48103,48103,STARLINK-2438,2021-027M,2021-027M,0,LARGE,US,6/6/2024 6:29,7/16/2024 0:00,60day_msg,Prediction,4
48661,48661,STARLINK-2708,2021-044Z,2021-044Z,0,LARGE,US,6/13/2024 3:48,7/16/2024 0:00,60day_msg,Prediction,4
49491,49491,NOAA 17 DEB,2002-032DV,2002-032DV,0,SMALL,US,5/29/2024 22:24,7/16/2024 0:00,60day_msg,Prediction,4
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,6/26/2024 5:47,7/16/2024 0:00,60day_msg,Prediction,4
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,6/13/2024 3:48,7/16/2024 0:00,60day_msg,Prediction,4
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,5/29/2024 22:24,7/16/2024 0:00,60day_msg,Prediction,4
52958,52958,FREGAT DEB,2011-037PM,2011-037PM,0,SMALL,CIS,7/4/2024 4:07,7/16/2024 0:00,60day_msg,Prediction,4
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,5/29/2024 22:24,7/16/2024 0:00,60day_msg,Prediction,4
59586,59586,STARLINK-31704,2024-076Y,2024-076Y,0,LARGE,US,7/10/2024 23:09,7/16/2024 0:00,60day_msg,Prediction,4
60244,60244,STARLINK-11214,2024-129A,2024-129A,0,SMALL,US,7/20/2024 21:10,7/16/2024 0:00,satcat,Historical,1
60244,60244,STARLINK-11214,2024-129A,2024-129A,0,SMALL,US,7/16/2024 19:35,7/16/2024 0:00,decay_msg,Historical,2
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/11/2024 3:38,7/15/2024 4:07,TIP_msg,Prediction,3
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/12/2024 1:21,7/15/2024 1:08,TIP_msg,Prediction,3
14807,14807,SL-8 DEB *,1979-089D,1979-089D,0,SMALL,CIS,5/22/2024 1:29,7/15/2024 0:00,60day_msg,Prediction,4
26178,26178,CZ-4 DEB,1999-057BQ,1999-057BQ,0,SMALL,PRC,6/19/2024 1:55,7/15/2024 0:00,60day_msg,Prediction,4
31077,31077,FENGYUN 1C DEB,1999-025BFX,1999-025BFX,0,SMALL,PRC,5/16/2024 4:48,7/15/2024 0:00,60day_msg,Prediction,4
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,6/13/2024 3:48,7/15/2024 0:00,60day_msg,Prediction,4
43690,43690,CICERO 10,2018-088A,2018-088A,0,MEDIUM,US,5/29/2024 22:24,7/15/2024 0:00,60day_msg,Prediction,4
45079,45079,STARLINK-1149,2020-006AM,2020-006AM,0,LARGE,US,6/13/2024 3:48,7/15/2024 0:00,60day_msg,Prediction,4
45079,45079,STARLINK-1149,2020-006AM,2020-006AM,0,LARGE,US,6/6/2024 6:29,7/15/2024 0:00,60day_msg,Prediction,4
47581,47581,STARLINK-1984,2021-009AK,2021-009AK,0,LARGE,US,5/16/2024 4:48,7/15/2024 0:00,60day_msg,Prediction,4
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,5/22/2024 1:29,7/15/2024 0:00,60day_msg,Prediction,4
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/15/2024 18:04,7/15/2024 0:00,satcat,Historical,1
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/15/2024 1:25,7/15/2024 0:00,decay_msg,Historical,2
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/12/2024 7:45,7/14/2024 8:14,TIP_msg,Prediction,3
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/11/2024 11:26,7/14/2024 7:40,TIP_msg,Prediction,3
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/13/2024 8:20,7/14/2024 7:16,TIP_msg,Prediction,3
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/10/2024 8:31,7/14/2024 7:04,TIP_msg,Prediction,3
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/13/2024 17:21,7/14/2024 5:48,TIP_msg,Prediction,3
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/13/2024 23:55,7/14/2024 5:18,TIP_msg,Prediction,3
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/14/2024 3:20,7/14/2024 4:50,TIP_msg,Prediction,3
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/14/2024 6:06,7/14/2024 4:29,TIP_msg,Prediction,3
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/13/2024 1:33,7/14/2024 23:33,TIP_msg,Prediction,3
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/14/2024 0:17,7/14/2024 23:18,TIP_msg,Prediction,3
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/14/2024 11:36,7/14/2024 23:16,TIP_msg,Prediction,3
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/14/2024 16:57,7/14/2024 22:40,TIP_msg,Prediction,3
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/14/2024 23:34,7/14/2024 22:18,TIP_msg,Prediction,3
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/14/2024 20:28,7/14/2024 22:17,TIP_msg,Prediction,3
31434,31434,FENGYUN 1C DEB,1999-025BTW,1999-025BTW,0,SMALL,PRC,6/26/2024 5:47,7/14/2024 0:00,60day_msg,Prediction,4
32072,32072,CBERS 1 DEB,1999-057QL,1999-057QL,0,SMALL,CHBZ,5/22/2024 1:29,7/14/2024 0:00,60day_msg,Prediction,4
35374,35374,CZ-4 DEB,2006-046G,2006-046G,0,SMALL,PRC,5/29/2024 22:24,7/14/2024 0:00,60day_msg,Prediction,4
37088,37088,COSMOS 2251 DEB,1993-036BFJ,1993-036BFJ,0,SMALL,CIS,6/19/2024 1:55,7/14/2024 0:00,60day_msg,Prediction,4
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,6/26/2024 5:47,7/14/2024 0:00,60day_msg,Prediction,4
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,6/6/2024 6:29,7/14/2024 0:00,60day_msg,Prediction,4
39650,39650,OFEQ 10,2014-019A,2014-019A,0,,ISRA,7/14/2024 19:20,7/14/2024 0:00,satcat,Historical,1
39650,39650,OFEQ 10,2014-019A,2014-019A,0,,ISRA,7/14/2024 6:14,7/14/2024 0:00,decay_msg,Historical,2
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,6/26/2024 5:47,7/14/2024 0:00,60day_msg,Prediction,4
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,6/6/2024 6:29,7/14/2024 0:00,60day_msg,Prediction,4
47599,47599,STARLINK-2004,2021-009BD,2021-009BD,0,LARGE,US,5/29/2024 22:24,7/14/2024 0:00,60day_msg,Prediction,4
47957,47957,BEESAT-6,2021-022AB,2021-022AB,0,SMALL,GER,8/3/2024 20:16,7/14/2024 0:00,satcat,Historical,1
47957,47957,BEESAT-6,2021-022AB,2021-022AB,0,SMALL,GER,8/2/2024 16:15,7/14/2024 0:00,decay_msg,Historical,2
47999,47999,STARLINK-2218,2021-024Y,2021-024Y,0,LARGE,US,5/22/2024 1:29,7/14/2024 0:00,60day_msg,Prediction,4
50284,50284,COSMOS 1408 DEB,1982-092YZ,1982-092YZ,0,SMALL,CIS,5/16/2024 4:48,7/14/2024 0:00,60day_msg,Prediction,4
51122,51122,STARLINK-3373,2022-005U,2022-005U,0,LARGE,US,6/6/2024 6:29,7/14/2024 0:00,60day_msg,Prediction,4
55067,55067,NSL-2,2023-001BL,2023-001BL,0,MEDIUM,ISRA,6/26/2024 5:47,7/14/2024 0:00,60day_msg,Prediction,4
58615,58615,SL-4 R/B,2023-201B,2023-201B,0,LARGE,CIS,7/4/2024 4:07,7/14/2024 0:00,60day_msg,Prediction,4
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/20/2024 21:10,7/14/2024 0:00,satcat,Historical,1
60076,60076,STARLINK-32117,2024-113T,2024-113T,0,LARGE,US,7/14/2024 7:49,7/14/2024 0:00,decay_msg,Historical,2
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/10/2024 8:01,7/13/2024 8:22,TIP_msg,Prediction,3
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/11/2024 8:25,7/13/2024 7:29,TIP_msg,Prediction,3
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/11/2024 7:00,7/13/2024 6:29,TIP_msg,Prediction,3
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/12/2024 4:50,7/13/2024 5:08,TIP_msg,Prediction,3
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/12/2024 7:13,7/13/2024 5:04,TIP_msg,Prediction,3
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/12/2024 16:29,7/13/2024 4:41,TIP_msg,Prediction,3
