OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32476,2024-184U,2025-07-20T17:59:10.926528,15.30192631,.0001375,53.1615,11.4411,84.5094,275.6064,0,U,61550,999,4299,.2093E-4,.261E-5,0
STARLINK-32366,2024-184V,2025-07-21T11:27:26.781984,15.30208976,.0001577,53.1702,8.1669,84.4438,275.6743,0,U,61551,999,4413,-.10653E-3,-.3514E-4,0
STARLINK-11356 [DTC],2024-187A,2025-07-20T16:50:39.293952,15.69710440,.0000854,53.1596,359.8998,24.1493,335.9565,0,U,61574,999,4434,.43576E-5,-.6E-6,0
STARLINK-11376 [DTC],2024-187B,2025-07-21T03:25:22.407744,15.69712326,.0001829,53.1578,357.6684,83.5675,276.5551,0,U,61575,999,4433,.44015E-5,-.57E-6,0
STARLINK-11372 [DTC],2024-187C,2025-07-21T03:18:19.014048,15.69711279,.0000371,53.1563,357.6352,49.7063,310.3987,0,U,61576,999,4438,.137E-4,.1073E-4,0
STARLINK-11375 [DTC],2024-187D,2025-07-20T19:32:49.917696,15.69708797,.0000496,53.1592,359.1712,303.2956,56.8014,0,U,61577,999,4433,.27123E-5,-.259E-5,0
STARLINK-11285 [DTC],2024-187E,2025-07-19T20:30:30.662784,15.69711122,.000048,53.1590,3.8492,48.9019,311.2041,0,U,61578,999,4413,.6233E-5,.168E-5,0
STARLINK-11275 [DTC],2024-187F,2025-07-20T04:01:51.943584,15.69708041,.000019,53.1595,2.2453,53.9931,306.1105,0,U,61579,999,4418,.33866E-6,-.546E-5,0
STARLINK-11342 [DTC],2024-187G,2025-07-20T10:01:32.354112,15.69711551,.0000187,53.1586,0.9559,59.0841,301.0195,0,U,61580,999,4432,-.18155E-5,-.807E-5,0
STARLINK-11374 [DTC],2024-187H,2025-07-20T17:33:02.503872,15.69708148,.0000174,53.1568,0.0876,44.8256,315.2776,0,U,61581,999,4436,-.61245E-6,-.661E-5,0
STARLINK-11373 [DTC],2024-187J,2025-07-20T17:25:58.588320,15.69708137,.0000234,53.1587,0.0546,19.4960,340.6067,0,U,61582,999,4431,.6235E-5,.168E-5,0
STARLINK-11368 [DTC],2024-187K,2025-07-20T11:12:10.788192,15.69707015,.0000311,53.1584,1.2788,82.2606,277.8448,0,U,61583,999,4422,.36605E-5,-.144E-5,0
STARLINK-11370 [DTC],2024-187L,2025-07-21T03:53:37.443552,15.69730017,.0000923,53.1593,357.7930,90.8892,269.2231,0,U,61584,999,4438,.33926E-4,.3527E-4,0
STARLINK-11361 [DTC],2024-187M,2025-07-21T03:46:33.738816,15.69732084,.0000466,53.1620,357.7629,349.6439,10.4569,0,U,61585,999,4439,-.34306E-4,-.4745E-4,0
STARLINK-11360 [DTC],2024-187N,2025-07-20T16:57:43.125696,15.69729349,.0000405,53.1554,359.9244,44.6468,315.4582,0,U,61586,999,4436,-.43599E-4,-.587E-4,0
STARLINK-32353,2024-187P,2025-07-21T08:07:15.648384,15.30218554,.0001333,53.1579,59.5621,92.8260,267.2894,0,U,61587,999,4360,.83658E-3,.24514E-3,0
STARLINK-32325,2024-187Q,2025-07-20T21:36:16.027200,15.30185746,.00014,53.1622,61.8137,72.0361,288.0792,0,U,61588,999,4359,-.20393E-4,-.963E-5,0
STARLINK-32416,2024-187R,2025-07-20T21:28:43.323168,15.39618367,.0000923,53.1596,56.0911,82.7769,277.3341,0,U,61589,999,4367,.20608E-4,.425E-5,0
STARLINK-32413,2024-187S,2025-07-20T22:00:33.782688,15.30190732,.000092,53.1608,61.9106,94.4650,265.6456,0,U,61590,999,4359,-.47292E-5,-.499E-5,0
STARLINK-32409,2024-187T,2025-07-20T21:15:49.972320,15.39621031,.0001201,53.1591,56.0358,90.2849,269.8293,0,U,61591,999,4367,.74849E-5,-.1E-5,0
STARLINK-32422,2024-187U,2025-07-20T22:02:30.100416,15.39618104,.0001211,53.1591,55.5257,82.5126,277.6016,0,U,61592,999,4368,.82995E-5,-.67E-6,0
STARLINK-32397,2024-187V,2025-07-20T21:43:04.820160,15.30186288,.0001336,53.1620,59.7104,100.5619,259.5532,0,U,61593,999,4362,.58217E-4,.1365E-4,0
STARLINK-32302,2024-191A,2025-07-21T04:24:46.594368,15.27578356,.0000949,43.0023,21.6585,268.0062,92.0681,0,U,61621,999,4289,-.3912E-4,-.1338E-4,0
STARLINK-32364,2024-191B,2025-07-20T12:58:01.539840,15.27564890,.0001032,42.9983,25.4303,276.5667,83.5067,0,U,61622,999,4273,-.26175E-4,-.982E-5,0
STARLINK-32331,2024-191C,2025-07-21T04:57:23.130144,15.27575525,.0001123,43.0024,25.3045,261.1846,98.8879,0,U,61623,999,4274,.14229E-4,.129E-5,0
STARLINK-32398,2024-191D,2025-07-21T11:12:51.580224,15.27578535,.0000973,43.0025,20.3500,279.6157,80.4584,0,U,61624,999,4287,-.47337E-4,-.1564E-4,0
STARLINK-32365,2024-191E,2025-07-21T04:28:28.518816,15.27578924,.0000952,43.0009,21.6766,275.4461,84.6282,0,U,61625,999,4288,.36961E-4,.755E-5,0
STARLINK-32333,2024-191F,2025-07-21T05:14:02.440320,15.27575274,.0001165,43.0026,25.3860,271.9935,88.0784,0,U,61626,999,4279,-.23144E-5,-.326E-5,0
STARLINK-32399,2024-191G,2025-07-21T03:58:25.551264,15.27525896,.0000834,42.9998,14.5979,278.8681,81.2077,0,U,61627,999,4286,.39029E-3,.10476E-3,0
STARLINK-32421,2024-191H,2025-07-20T13:23:55.397184,15.27570155,.0000879,43.0004,25.5664,262.9520,97.1232,0,U,61628,999,4274,-.74811E-7,-.264E-5,0
STARLINK-32403,2024-191J,2025-07-21T04:50:39.597216,15.27584810,.0001586,43.0010,21.7966,280.7833,79.2840,0,U,61629,999,4284,.44178E-4,.954E-5,0
STARLINK-32390,2024-191K,2025-07-20T13:35:01.464288,15.27571152,.0001144,43.0023,25.6262,258.9434,101.1289,0,U,61630,999,4203,.18441E-4,.245E-5,0
STARLINK-32348,2024-191L,2025-07-20T19:37:59.854368,15.27577738,.000067,42.9999,27.5434,250.7349,109.3431,0,U,61631,999,4203,.11365E-4,.51E-6,0
STARLINK-32455,2024-191M,2025-07-20T13:43:34.764960,15.27572003,.0001302,43.0044,29.1379,282.1723,77.8983,0,U,61632,999,4270,.37905E-4,.781E-5,0
STARLINK-32396,2024-191N,2025-07-20T19:43:32.839104,15.27576871,.0000952,43.0013,27.5703,270.0168,90.0574,0,U,61633,999,4203,.15431E-4,.163E-5,0
STARLINK-32355,2024-191P,2025-07-21T05:28:50.215872,15.27608399,.0000663,43.0018,25.4619,275.8908,84.1868,0,U,61634,999,4279,-.23937E-3,-.6848E-4,0
STARLINK-32370,2024-191Q,2025-07-20T20:28:26.516352,15.27574242,.0001889,43.0017,23.4739,275.2073,84.8563,0,U,61635,999,4278,.54074E-4,.1226E-4,0
STARLINK-32405,2024-191R,2025-07-20T13:52:49.928160,15.27572211,.0001147,43.0035,29.1849,264.4529,95.6192,0,U,61636,999,4269,.18485E-4,.247E-5,0
STARLINK-32419,2024-191S,2025-07-21T11:27:39.913056,15.27577557,.0000951,43.0028,20.4262,278.6268,81.4476,0,U,61637,999,4288,-.42933E-4,-.1443E-4,0
STARLINK-32320,2024-191T,2025-07-21T05:39:57.665376,15.27576508,.0000986,43.0024,25.5185,233.0864,126.9897,0,U,61638,999,4285,.47041E-4,.1033E-4,0
STARLINK-32341,2024-191U,2025-07-20T19:34:59.416608,15.27575296,.0001016,43.0024,24.0603,287.8986,72.1755,0,U,61639,999,4207,.16652E-4,.196E-5,0
STARLINK-32339,2024-191V,2025-07-20T18:48:44.119872,15.27575918,.0000853,42.9991,23.8156,258.6139,101.4617,0,U,61640,999,4206,.3333E-4,.655E-5,0
STARLINK-32327,2024-191W,2025-07-20T12:52:27.606432,15.27576754,.0001015,43.0028,25.3958,261.2304,98.8433,0,U,61641,999,4272,.86249E-5,-.25E-6,0
STARLINK-32264,2024-191X,2025-07-20T19:54:37.879776,15.27586368,.0000997,43.0034,27.6285,262.5552,97.5186,0,U,61642,999,4203,.338E-4,.668E-5,0
STARLINK-32337,2024-191Y,2025-07-20T19:20:11.659200,15.27574514,.0000949,42.9980,23.9798,274.6392,85.4351,0,U,61643,999,4283,-.42359E-4,-.1427E-4,0
STARLINK-32238,2024-193A,2025-07-20T22:49:15.147264,15.30187492,.0001146,53.1580,87.6086,80.0583,280.0547,0,U,61661,999,4104,-.28671E-4,-.1208E-4,0
STARLINK-32310,2024-193B,2025-07-21T01:28:28.802208,15.30193108,.0001264,53.1607,86.8745,84.4674,275.6470,0,U,61662,999,4229,.26352E-5,-.281E-5,0
STARLINK-32308,2024-193C,2025-07-20T23:17:57.671232,15.30188842,.0001075,53.1613,87.0159,75.2325,284.8795,0,U,61663,999,4217,-.26124E-4,-.1132E-4,0
STARLINK-32301,2024-193D,2025-07-20T22:59:52.947744,15.30195496,.00014,53.1606,87.6545,81.3098,278.8062,0,U,61664,999,4104,.32965E-4,.617E-5,0
STARLINK-32439,2024-193E,2025-07-20T23:07:28.922016,15.30189867,.0001045,53.1605,87.6822,89.0014,271.1107,0,U,61665,999,4104,-.10514E-4,-.67E-5,0
STARLINK-32428,2024-193F,2025-07-21T09:02:02.083200,15.30178186,.0001319,53.1601,85.2828,90.5774,269.5378,0,U,61666,999,4233,.12975E-3,.3483E-4,0
STARLINK-32414,2024-193G,2025-07-20T22:50:45.945888,15.30190264,.0001322,53.1594,87.6129,91.0800,269.0352,0,U,61667,999,4104,.91173E-5,-.89E-6,0
STARLINK-32441,2024-193H,2025-07-20T22:38:36.578688,15.30189374,.0001419,53.1602,87.5624,90.8170,269.2993,0,U,61668,999,4104,.64948E-5,-.167E-5,0
STARLINK-32400,2024-193J,2025-07-20T22:12:00.838944,15.30187669,.0001108,53.1598,85.3159,99.1545,260.9582,0,U,61669,999,4107,.21504E-4,.278E-5,0
STARLINK-32449,2024-193K,2025-07-20T22:29:29.707296,15.30186287,.0001182,53.1595,87.5211,98.7295,261.3839,0,U,61670,999,4104,.84512E-5,-.109E-5,0
STARLINK-32453,2024-193L,2025-07-20T22:11:15.467712,15.30190119,.0001228,53.1624,87.4399,98.9684,261.1455,0,U,61671,999,4104,.19924E-4,.231E-5,0
STARLINK-32443,2024-193M,2025-07-20T22:08:13.047072,15.30189885,.0001225,53.1607,87.4264,95.8117,264.3023,0,U,61672,999,4104,.28696E-4,.491E-5,0
STARLINK-32417,2024-193N,2025-07-20T22:02:08.098656,15.30198146,.0001255,53.1590,87.4015,86.6498,273.4647,0,U,61673,999,4104,.38302E-5,-.246E-5,0
STARLINK-32326,2024-193P,2025-07-21T08:57:28.462176,15.30194282,.000121,53.1614,85.2660,95.8924,264.2214,0,U,61674,999,4224,-.19141E-4,-.926E-5,0
STARLINK-32294,2024-193Q,2025-07-20T21:54:32.676480,15.30179768,.0000653,53.1613,87.3665,77.7539,282.3535,0,U,61675,999,4104,.94731E-4,.2446E-4,0
STARLINK-32309,2024-193R,2025-07-20T23:13:23.718432,15.30195029,.0000984,53.1581,86.9936,59.2838,300.8259,0,U,61676,999,4105,.17202E-5,-.308E-5,0
STARLINK-32323,2024-193S,2025-07-20T23:22:31.154880,15.30190486,.0000935,53.1595,87.0353,59.0443,301.0649,0,U,61677,999,4217,-.20736E-4,-.973E-5,0
STARLINK-32363,2024-193T,2025-07-21T02:24:32.638464,15.30195664,.0001323,53.1615,86.4029,78.6023,281.5126,0,U,61678,999,4225,-.16095E-4,-.836E-5,0
STARLINK-32395,2024-193U,2025-07-20T23:09:00.124128,15.30193236,.0001245,53.1593,87.6859,74.5140,285.5998,0,U,61679,999,4223,.67756E-5,-.159E-5,0
STARLINK-32412,2024-193V,2025-07-21T02:06:27.368064,15.30196092,.0001299,53.1599,87.0325,113.8732,246.2405,0,U,61680,999,4228,.17416E-3,.4802E-4,0
STARLINK-32426,2024-193W,2025-07-20T23:04:26.376096,15.30194133,.0001279,53.1603,87.6675,78.6430,281.4714,0,U,61681,999,4104,.26931E-4,.438E-5,0
STARLINK-32429,2024-193X,2025-07-21T08:49:53.564448,15.30189202,.0001519,53.1616,85.2214,86.9232,273.1943,0,U,61682,999,4231,.22918E-5,-.291E-5,0
STARLINK-11335 [DTC],2024-195A,2025-07-20T23:08:02.370048,15.69709779,.0000839,53.1591,88.9396,91.3040,268.8074,0,U,61687,999,4261,.41766E-5,-.82E-6,0
STARLINK-11344 [DTC],2024-195B,2025-07-20T23:00:58.540896,15.69708700,.0000788,53.1586,88.9111,80.3778,279.7329,0,U,61688,999,4263,.23388E-5,-.305E-5,0
STARLINK-11312 [DTC],2024-195C,2025-07-21T09:35:42.220608,15.69701193,.0000879,53.1595,86.6803,108.4393,251.6720,0,U,61689,999,4269,.13305E-4,.1023E-4,0
STARLINK-11340 [DTC],2024-195D,2025-07-20T22:46:51.064032,15.69706669,.0000888,53.1592,88.8434,93.8336,266.2783,0,U,61690,999,4263,.76165E-6,-.496E-5,0
STARLINK-11339 [DTC],2024-195E,2025-07-21T09:14:30.723648,15.69704513,.000107,53.1591,86.5792,89.0809,271.0331,0,U,61691,999,4269,.13465E-4,.1043E-4,0
STARLINK-11315 [DTC],2024-195F,2025-07-20T22:39:46.980000,15.69713412,.0001256,53.1613,88.8096,92.0472,268.0690,0,U,61692,999,4263,.75573E-5,.327E-5,0
STARLINK-11366 [DTC],2024-195G,2025-07-21T01:29:01.857984,15.69701324,.000103,53.1600,88.1188,75.6984,284.4148,0,U,61693,999,4265,.88255E-5,.48E-5,0
STARLINK-11348 [DTC],2024-195H,2025-07-20T22:18:35.658432,15.69709818,.0001074,53.1605,88.7124,104.5651,255.5486,0,U,61694,999,4263,.5967E-5,.134E-5,0
STARLINK-11327 [DTC],2024-195J,2025-07-20T22:11:32.167104,15.69698370,.0000919,53.1591,88.6793,106.3006,253.8113,0,U,61695,999,4263,.2979E-4,.302E-4,0
STARLINK-11341 [DTC],2024-195K,2025-07-20T22:04:28.045056,15.69705207,.0000925,53.1608,88.6474,92.6091,267.5033,0,U,61696,999,4263,.15548E-5,-.4E-5,0
STARLINK-11346 [DTC],2024-195L,2025-07-20T21:57:23.906592,15.69713696,.0000979,53.1588,88.6138,79.2330,280.8798,0,U,61697,999,4263,.33429E-5,-.183E-5,0
STARLINK-11336 [DTC],2024-195M,2025-07-21T01:51:08.268192,15.69757573,.0000752,53.1569,80.8969,86.6059,273.5045,0,U,61698,999,4274,.14173E-2,.175133E-2,0
STARLINK-11296 [DTC],2024-195N,2025-07-20T21:43:16.526496,15.69709310,.0001002,53.1599,88.5480,88.4456,271.6677,0,U,61699,999,4263,.34171E-5,-.174E-5,0
STARLINK-32349,2024-195P,2025-07-21T02:30:14.557824,15.30170190,.0001447,53.1603,151.1267,92.0360,268.0807,0,U,61700,999,4162,-.37075E-5,-.469E-5,0
STARLINK-32461,2024-195Q,2025-07-20T20:00:20.164608,15.30191381,.0001225,53.1602,152.2793,96.7674,263.3466,0,U,61701,999,4168,.12124E-4,0,0
STARLINK-32299,2024-195R,2025-07-20T13:24:23.610240,15.30177508,.0001329,53.1607,153.4064,80.6440,279.4711,0,U,61702,999,4170,-.57304E-4,-.2055E-4,0
STARLINK-32335,2024-195S,2025-07-20T06:59:02.305824,15.30191220,.0001368,53.1601,154.5800,86.4344,273.6813,0,U,61703,999,4167,.43837E-5,-.229E-5,0
STARLINK-32387,2024-195T,2025-07-21T03:00:27.205632,15.30191463,.0001367,53.1599,150.5430,94.3774,265.7383,0,U,61704,999,4163,.16228E-4,.121E-5,0
STARLINK-32515,2024-195U,2025-07-20T14:26:40.041312,15.30191945,.0001247,53.1598,153.6750,83.9249,276.1894,0,U,61705,999,4155,.31195E-4,.565E-5,0
STARLINK-32533,2024-195V,2025-07-21T03:03:31.127040,15.30177457,.0001486,53.1597,150.5565,78.5125,281.6043,0,U,61706,999,4158,-.39801E-4,-.1537E-4,0
STARLINK-32376,2024-196A,2025-07-21T10:13:15.135168,15.30188300,.0001261,53.1598,95.2152,94.5889,265.5256,0,U,61707,999,4177,.15472E-6,-.355E-5,0
STARLINK-32402,2024-196B,2025-07-21T03:04:00.846048,15.30195599,.0001229,53.1614,96.9060,72.9993,287.1142,0,U,61708,999,4172,.46892E-5,-.22E-5,0
STARLINK-32314,2024-196C,2025-07-20T22:00:34.760736,15.30192792,.0001292,53.1603,97.7224,86.2136,273.9013,0,U,61709,999,4167,.2822E-4,.477E-5,0
STARLINK-32404,2024-196D,2025-07-20T21:18:11.689920,15.30190039,.0001384,53.1606,98.2541,93.3119,266.8040,0,U,61710,999,4166,.16245E-4,.122E-5,0
STARLINK-32312,2024-196E,2025-07-20T23:23:59.622432,15.30191225,.0001409,53.1604,97.3723,90.7040,269.4122,0,U,61711,999,4168,-.50818E-6,-.374E-5,0
STARLINK-32343,2024-196F,2025-07-21T09:35:25.713888,15.30196828,.0000704,53.1621,95.7609,100.0636,260.0444,0,U,61712,999,4153,.29611E-4,.518E-5,0
STARLINK-32467,2024-196G,2025-07-21T10:07:22.297440,15.30096157,.0001631,53.1607,95.8983,107.5620,252.5559,0,U,61713,999,4152,.63831E-3,.18533E-3,0
STARLINK-32440,2024-196H,2025-07-20T22:27:55.990944,15.30192760,.0001263,53.1615,97.8394,71.0117,289.1021,0,U,61714,999,4167,.10521E-5,-.328E-5,0
STARLINK-32459,2024-196J,2025-07-20T22:09:41.793696,15.30190423,.0001255,53.1598,97.7637,82.2977,277.8166,0,U,61715,999,4167,.29256E-4,.507E-5,0
STARLINK-32465,2024-196K,2025-07-21T09:59:44.350656,15.30192782,.0001255,53.1612,95.8642,98.7847,261.3295,0,U,61716,999,4165,.2476E-4,.374E-5,0
STARLINK-32457,2024-196L,2025-07-20T22:05:08.145888,15.30193168,.0001263,53.1596,97.7410,83.0805,277.0339,0,U,61717,999,4167,.56165E-5,-.193E-5,0
STARLINK-32591,2024-196M,2025-07-20T22:43:50.539872,15.30190803,.000122,53.1598,85.0924,82.5705,277.5434,0,U,61718,999,4185,.92664E-5,-.85E-6,0
STARLINK-32344,2024-196N,2025-07-21T09:46:04.100160,15.30165524,.000125,53.1605,95.8074,105.5675,254.5464,0,U,61719,999,4176,.18556E-3,.5135E-4,0
STARLINK-32322,2024-196P,2025-07-21T10:04:18.007968,15.30185841,.0001758,53.1596,95.8833,90.7497,269.3705,0,U,61720,999,4176,.4005E-4,.826E-5,0
STARLINK-32469,2024-196Q,2025-07-21T10:28:25.962240,15.30200534,.000164,53.1606,95.2757,80.9948,279.1239,0,U,61721,999,4151,.72706E-4,.1795E-4,0
STARLINK-32438,2024-196R,2025-07-21T02:04:54.560640,15.30196442,.0001316,53.1611,97.3589,96.2523,263.8628,0,U,61722,999,4171,.22322E-5,-.293E-5,0
STARLINK-32540,2024-196S,2025-07-20T21:22:40.792224,15.30193684,.0001422,53.1616,62.2144,84.2561,275.8602,0,U,61723,999,4216,.68587E-5,-.156E-5,0
STARLINK-32528,2024-196T,2025-07-20T21:36:25.944192,15.30187208,.0001577,53.1594,98.3308,94.5065,265.6116,0,U,61724,999,4136,.46966E-5,-.22E-5,0
STARLINK-32573,2024-196U,2025-07-20T22:43:07.740768,15.30194255,.0001129,53.1602,97.9084,97.4851,262.6278,0,U,61725,999,4167,-.14966E-4,-.802E-5,0
STARLINK-32478,2024-196V,2025-07-21T09:30:51.250464,15.30218679,.0000858,53.1608,95.7389,114.4779,245.6312,0,U,61726,999,4162,-.14385E-3,-.4619E-4,0
STARLINK-32511,2024-196W,2025-07-20T22:23:23.055936,15.30181880,.000102,53.1606,97.8229,78.9263,281.1853,0,U,61727,999,4167,.92484E-4,.238E-4,0
STARLINK-32475,2024-196X,2025-07-20T22:14:15.824256,15.30192610,.0001325,53.1610,97.7788,63.4937,296.6199,0,U,61728,999,4167,.21083E-4,.265E-5,0
STARLINK-32442,2024-196Y,2025-07-20T22:18:48.972672,15.30190325,.0001305,53.1612,97.8004,76.3666,283.7480,0,U,61729,999,4167,.19692E-4,.224E-5,0
STARLINK-32362,2024-202A,2025-07-20T09:53:10.497120,15.27576259,.0000897,43.0021,98.5381,269.7787,90.2962,0,U,61845,999,4052,.21033E-4,.317E-5,0
STARLINK-32472,2024-202B,2025-07-21T02:32:06.216000,15.27568858,.0001171,43.0030,95.1478,282.1685,77.9035,0,U,61846,999,4062,.72891E-4,.1744E-4,0
STARLINK-32352,2024-202C,2025-07-20T09:45:46.325088,15.27561621,.0002181,42.9990,98.4968,266.8551,93.2052,0,U,61847,999,3994,.24159E-3,.6388E-4,0
STARLINK-32427,2024-202D,2025-07-21T09:40:20.477856,15.27562141,.0001492,43.0053,93.0780,270.4348,89.6333,0,U,61848,999,4066,-.74637E-4,-.2314E-4,0
STARLINK-32346,2024-202E,2025-07-21T01:55:05.835360,15.27570237,.0000949,43.0046,94.9546,291.4742,68.6008,0,U,61849,999,4052,.50069E-5,-.124E-5,0
STARLINK-32330,2024-202F,2025-07-20T10:46:35.835168,15.27574833,.0000788,43.0027,109.2009,284.5765,75.4999,0,U,61850,999,3982,.20074E-4,.29E-5,0
STARLINK-32379,2024-202G,2025-07-20T09:40:13.550304,15.27567120,.000092,43.0014,98.4657,256.1424,103.9325,0,U,61851,999,3993,.45064E-4,.978E-5,0
STARLINK-32433,2024-202H,2025-07-21T02:33:42.923520,15.27572195,.0000719,43.0032,105.5382,295.3408,64.7369,0,U,61852,999,4049,-.53113E-5,-.408E-5,0
STARLINK-32394,2024-202J,2025-07-21T02:37:24.775392,15.27574601,.0001068,43.0034,105.5540,281.5334,78.5398,0,U,61853,999,4049,-.44226E-5,-.384E-5,0
STARLINK-32486,2024-202K,2025-07-21T10:33:47.309760,15.27526479,.0000217,43.0009,103.7378,35.4083,324.6783,0,U,61854,999,4054,.255E-3,.675E-4,0
STARLINK-32391,2024-202L,2025-07-20T11:06:56.798496,15.27576571,.0001597,43.0010,109.3055,265.2206,94.8463,0,U,61855,999,3981,.17249E-4,.212E-5,0
STARLINK-32483,2024-202M,2025-07-21T02:54:03.756384,15.27579141,.0000771,43.0041,105.6401,263.3177,96.7587,0,U,61856,999,4049,.13041E-4,.97E-6,0
STARLINK-32451,2024-202N,2025-07-21T03:05:10.374720,15.27572495,.0001277,43.0026,105.7009,276.7664,83.3043,0,U,61857,999,4023,.54891E-5,-.111E-5,0
STARLINK-32556,2024-202P,2025-07-20T17:34:40.597248,15.27573265,.0000813,43.0000,107.8858,277.7465,82.3294,0,U,61858,999,3986,.66732E-4,.1574E-4,0
STARLINK-32466,2024-202Q,2025-07-20T17:43:56.188992,15.27582300,.0001026,43.0021,107.9356,286.4324,73.6415,0,U,61859,999,3986,-.17168E-4,-.734E-5,0
STARLINK-32316,2024-202R,2025-07-21T02:45:30.620736,15.27576451,.0001373,43.0067,102.1304,254.5527,105.5173,0,U,61860,999,4047,.29545E-4,.551E-5,0
STARLINK-32415,2024-202S,2025-07-21T03:19:58.380960,15.27566970,.0001163,42.9999,105.7761,270.3214,89.7504,0,U,61861,999,4018,.83594E-4,.2038E-4,0
STARLINK-32393,2024-202T,2025-07-21T01:40:16.445856,15.27569897,.0000888,43.0009,106.1190,315.0489,45.0291,0,U,61862,999,4033,.2689E-4,.478E-5,0
STARLINK-32324,2024-202U,2025-07-20T03:58:43.374720,15.27574390,.000131,42.9999,111.3694,250.3541,109.7169,0,U,61863,999,3976,.3128E-4,.599E-5,0
STARLINK-32318,2024-202V,2025-07-21T02:06:09.894528,15.27578276,.0001062,43.0003,106.2489,267.2207,92.8523,0,U,61864,999,4049,.20569E-4,.304E-5,0
STARLINK-32401,2024-202W,2025-07-21T10:02:30.382080,15.27571374,.0000886,43.0062,104.4322,253.9431,106.1323,0,U,61865,999,4054,-.93243E-5,-.518E-5,0
STARLINK-32588,2024-202X,2025-07-21T09:53:16.431936,15.27560551,.0000951,43.0012,104.3822,271.2900,88.7843,0,U,61866,999,4054,-.56574E-4,-.1817E-4,0
STARLINK-32569,2024-202Y,2025-07-21T02:17:16.481760,15.27572634,.0000902,42.9999,106.3082,261.4681,98.6069,0,U,61867,999,4049,-.96144E-5,-.526E-5,0
STARLINK-11402 [DTC],2024-204A,2025-07-20T21:25:46.846848,15.69709480,.0001149,53.1592,59.3024,79.3488,280.7659,0,U,61874,999,4109,.44807E-5,-.46E-6,0
STARLINK-11316 [DTC],2024-204B,2025-07-20T21:32:41.562528,15.69708476,.0000774,53.1582,58.5807,92.6793,267.4314,0,U,61875,999,4051,.22883E-5,-.311E-5,0
STARLINK-11401 [DTC],2024-204C,2025-07-20T21:18:42.727392,15.69709415,.0000543,53.1593,59.2512,109.4200,250.6876,0,U,61876,999,4050,.14435E-4,.1161E-4,0
STARLINK-11321 [DTC],2024-204D,2025-07-21T07:53:26.691360,15.69678526,.0000669,53.1598,57.0208,75.3442,284.7650,0,U,61877,999,4056,.56143E-4,.621E-4,0
STARLINK-11314 [DTC],2024-204E,2025-07-20T21:04:34.972320,15.69707240,.0000313,53.1592,59.1850,60.2798,299.8251,0,U,61878,999,4050,.91065E-6,-.477E-5,0
STARLINK-11324 [DTC],2024-204F,2025-07-20T20:57:31.215744,15.69705139,.0000523,53.1540,59.1522,85.0749,275.0328,0,U,61879,999,4050,.27805E-5,-.251E-5,0
STARLINK-11328 [DTC],2024-204G,2025-07-20T20:50:27.508416,15.69706576,.0000541,53.1583,59.1201,68.3745,291.7330,0,U,61880,999,4050,-.35811E-5,-.1021E-4,0
STARLINK-11329 [DTC],2024-204H,2025-07-20T20:43:23.851200,15.69702989,.0000796,53.1592,59.0878,83.5107,276.6001,0,U,61881,999,4050,.13167E-5,-.429E-5,0
STARLINK-11398 [DTC],2024-204J,2025-07-21T07:18:06.652224,15.69712259,.0000321,53.1575,56.8563,143.7915,216.3125,0,U,61882,999,4057,.92834E-5,.537E-5,0
STARLINK-11383 [DTC],2024-204K,2025-07-20T20:22:12.292032,15.69704353,.0000652,53.1592,58.9895,66.1036,294.0050,0,U,61883,999,4050,-.11918E-6,-.602E-5,0
STARLINK-11359 [DTC],2024-204L,2025-07-20T20:29:16.102176,15.69705344,.000041,53.1581,59.0207,50.4873,309.6181,0,U,61884,999,4050,.18426E-5,-.364E-5,0
STARLINK-11301 [DTC],2024-204M,2025-07-20T21:46:48.853632,15.69711767,.0000287,53.1592,58.6411,99.5731,260.5320,0,U,61885,999,4051,.67265E-5,.228E-5,0
STARLINK-11351 [DTC],2024-204N,2025-07-20T21:39:45.450432,15.69705262,.0000566,53.1592,58.6078,88.9867,271.1216,0,U,61886,999,4051,.1023E-5,-.464E-5,0
STARLINK-32410,2024-204P,2025-07-21T01:16:25.044960,15.30188280,.000128,53.1597,122.9613,65.4002,294.7132,0,U,61887,999,3963,.82429E-4,.2082E-4,0
STARLINK-32377,2024-204Q,2025-07-20T18:49:33.592512,15.30190043,.0000615,53.1593,124.1266,66.0127,294.0938,0,U,61888,999,3958,.20118E-4,.237E-5,0
STARLINK-32292,2024-204R,2025-07-21T01:30:05.335200,15.30194898,.0001261,53.1602,123.0161,85.3564,274.7581,0,U,61889,999,3962,.26793E-4,.434E-5,0
STARLINK-32501,2024-204S,2025-07-20T22:44:46.883904,15.30189857,.0001272,53.1607,123.7221,86.7864,273.3282,0,U,61890,999,3961,.6233E-5,-.175E-5,0
STARLINK-32383,2024-204T,2025-07-21T04:51:51.989184,15.30198553,.000126,53.1608,122.4687,82.9293,277.1851,0,U,61891,999,3965,.29074E-4,.502E-5,0
